Distance_from_border,ln_effect_size,remaining_biomass,removed_biomass,removed_average,Area,Ratio,removed_biomass_total
564000,0,1,0,0,4.99753E+11,15907620,
564100,0,1,0,0,4.9993E+11,15913261,
564200,0,1,0,0,5.00107E+11,15918903,
564300,0,1,0,0,5.00284E+11,15924546,
564400,0,1,0,0,5.00462E+11,15930190,
564500,0,1,0,0,5.00639E+11,15935835,
564600,0,1,0,0,5.00816E+11,15941481,
564700,0,1,0,0,5.00994E+11,15947128,
564800,0,1,0,0,5.01171E+11,15952776,
564900,0,1,0,0,5.01349E+11,15958425,
565000,0,1,0,0,5.01526E+11,15964075,
565100,0,1,0,0,5.01704E+11,15969726,
565200,0,1,0,0,5.01881E+11,15975378,
565300,0,1,0,0,5.02059E+11,15981031,
565400,0,1,0,0,5.02237E+11,15986685,
565500,0,1,0,0,5.02414E+11,15992340,
565600,0,1,0,0,5.02592E+11,15997996,
565700,0,1,0,0,5.0277E+11,16003653,
565800,0,1,0,0,5.02947E+11,16009311,
565900,0,1,0,0,5.03125E+11,16014970,
566000,0,1,0,0,5.03303E+11,16020630,
566100,0,1,0,0,5.03481E+11,16026291,
566200,0,1,0,0,5.03659E+11,16031953,
566300,0,1,0,0,5.03837E+11,16037616,
566400,0,1,0,0,5.04015E+11,16043280,
566500,0,1,0,0,5.04192E+11,16048945,
566600,0,1,0,0,5.0437E+11,16054611,
566700,0,1,0,0,5.04549E+11,16060278,
566800,0,1,0,0,5.04727E+11,16065946,
566900,0,1,0,0,5.04905E+11,16071615,
567000,0,1,0,0,5.05083E+11,16077285,
567100,0,1,0,0,5.05261E+11,16082956,
567200,0,1,0,0,5.05439E+11,16088628,
567300,0,1,0,0,5.05617E+11,16094301,
567400,0,1,0,0,5.05796E+11,16099975,
567500,0,1,0,0,5.05974E+11,16105650,
567600,0,1,0,0,5.06152E+11,16111326,
567700,0,1,0,0,5.06331E+11,16117003,
567800,0,1,0,0,5.06509E+11,16122681,
567900,0,1,0,0,5.06687E+11,16128360,
568000,0,1,0,0,5.06866E+11,16134040,
568100,0,1,0,0,5.07044E+11,16139721,
568200,0,1,0,0,5.07223E+11,16145403,
568300,0,1,0,0,5.07401E+11,16151086,
568400,0,1,0,0,5.0758E+11,16156770,
568500,0,1,0,0,5.07758E+11,16162455,
568600,0,1,0,0,5.07937E+11,16168141,
568700,0,1,0,0,5.08116E+11,16173828,
568800,0,1,0,0,5.08294E+11,16179516,
568900,0,1,0,0,5.08473E+11,16185205,
569000,0,1,0,0,5.08652E+11,16190895,
569100,0,1,0,0,5.08831E+11,16196586,
569200,0,1,0,0,5.0901E+11,16202278,
569300,0,1,0,0,5.09188E+11,16207971,
569400,0,1,0,0,5.09367E+11,16213665,
569500,0,1,0,0,5.09546E+11,16219360,
569600,0,1,0,0,5.09725E+11,16225056,
569700,0,1,0,0,5.09904E+11,16230753,
569800,0,1,0,0,5.10083E+11,16236451,
569900,0,1,0,0,5.10262E+11,16242150,
570000,0,1,0,0,5.10441E+11,16247850,
570100,0,1,0,0,5.1062E+11,16253551,
570200,0,1,0,0,5.10799E+11,16259253,
570300,0,1,0,0,5.10979E+11,16264956,
570400,0,1,0,0,5.11158E+11,16270660,
570500,0,1,0,0,5.11337E+11,16276365,
570600,0,1,0,0,5.11516E+11,16282071,
570700,0,1,0,0,5.11696E+11,16287778,
570800,0,1,0,0,5.11875E+11,16293486,
570900,0,1,0,0,5.12054E+11,16299195,
571000,0,1,0,0,5.12234E+11,16304905,
571100,0,1,0,0,5.12413E+11,16310616,
571200,0,1,0,0,5.12593E+11,16316328,
571300,0,1,0,0,5.12772E+11,16322041,
571400,0,1,0,0,5.12952E+11,16327755,
571500,0,1,0,0,5.13131E+11,16333470,
571600,0,1,0,0,5.13311E+11,16339186,
571700,0,1,0,0,5.1349E+11,16344903,
571800,0,1,0,0,5.1367E+11,16350621,
571900,0,1,0,0,5.1385E+11,16356340,
572000,0,1,0,0,5.14029E+11,16362060,
572100,0,1,0,0,5.14209E+11,16367781,
572200,0,1,0,0,5.14389E+11,16373503,
572300,0,1,0,0,5.14569E+11,16379226,
572400,0,1,0,0,5.14748E+11,16384950,
572500,0,1,0,0,5.14928E+11,16390675,
572600,0,1,0,0,5.15108E+11,16396401,
572700,0,1,0,0,5.15288E+11,16402128,
572800,0,1,0,0,5.15468E+11,16407856,
572900,0,1,0,0,5.15648E+11,16413585,
573000,0,1,0,0,5.15828E+11,16419315,
573100,0,1,0,0,5.16008E+11,16425046,
573200,0,1,0,0,5.16188E+11,16430778,
573300,0,1,0,0,5.16368E+11,16436511,
573400,0,1,0,0,5.16548E+11,16442245,
573500,0,1,0,0,5.16729E+11,16447980,
573600,0,1,0,0,5.16909E+11,16453716,
573700,0,1,0,0,5.17089E+11,16459453,
573800,0,1,0,0,5.17269E+11,16465191,
573900,0,1,0,0,5.1745E+11,16470930,
574000,0,1,0,0,5.1763E+11,16476670,
574100,0,1,0,0,5.1781E+11,16482411,
574200,0,1,0,0,5.17991E+11,16488153,
574300,0,1,0,0,5.18171E+11,16493896,
574400,0,1,0,0,5.18351E+11,16499640,
574500,0,1,0,0,5.18532E+11,16505385,
574600,0,1,0,0,5.18712E+11,16511131,
574700,0,1,0,0,5.18893E+11,16516878,
574800,0,1,0,0,5.19074E+11,16522626,
574900,0,1,0,0,5.19254E+11,16528375,
575000,0,1,0,0,5.19435E+11,16534125,
575100,0,1,0,0,5.19616E+11,16539876,
575200,0,1,0,0,5.19796E+11,16545628,
575300,0,1,0,0,5.19977E+11,16551381,
575400,0,1,0,0,5.20158E+11,16557135,
575500,0,1,0,0,5.20339E+11,16562890,
575600,0,1,0,0,5.20519E+11,16568646,
575700,0,1,0,0,5.207E+11,16574403,
575800,0,1,0,0,5.20881E+11,16580161,
575900,0,1,0,0,5.21062E+11,16585920,
576000,0,1,0,0,5.21243E+11,16591680,
576100,0,1,0,0,5.21424E+11,16597441,
576200,0,1,0,0,5.21605E+11,16603203,
576300,0,1,0,0,5.21786E+11,16608966,
576400,0,1,0,0,5.21967E+11,16614730,
576500,0,1,0,0,5.22148E+11,16620495,
576600,0,1,0,0,5.22329E+11,16626261,
576700,0,1,0,0,5.22511E+11,16632028,
576800,0,1,0,0,5.22692E+11,16637796,
576900,0,1,0,0,5.22873E+11,16643565,
577000,0,1,0,0,5.23054E+11,16649335,
577100,0,1,0,0,5.23236E+11,16655106,
577200,0,1,0,0,5.23417E+11,16660878,
577300,0,1,0,0,5.23598E+11,16666651,
577400,0,1,0,0,5.2378E+11,16672425,
577500,0,1,0,0,5.23961E+11,16678200,
577600,0,1,0,0,5.24143E+11,16683976,
577700,0,1,0,0,5.24324E+11,16689753,
577800,0,1,0,0,5.24506E+11,16695531,
577900,0,1,0,0,5.24687E+11,16701310,
578000,0,1,0,0,5.24869E+11,16707090,
578100,0,1,0,0,5.2505E+11,16712871,
578200,0,1,0,0,5.25232E+11,16718653,
578300,0,1,0,0,5.25414E+11,16724436,
578400,0,1,0,0,5.25595E+11,16730220,
578500,0,1,0,0,5.25777E+11,16736005,
578600,0,1,0,0,5.25959E+11,16741791,
578700,0,1,0,0,5.26141E+11,16747578,
578800,0,1,0,0,5.26323E+11,16753366,
578900,0,1,0,0,5.26504E+11,16759155,
579000,0,1,0,0,5.26686E+11,16764945,
579100,0,1,0,0,5.26868E+11,16770736,
579200,0,1,0,0,5.2705E+11,16776528,
579300,0,1,0,0,5.27232E+11,16782321,
579400,0,1,0,0,5.27414E+11,16788115,
579500,0,1,0,0,5.27596E+11,16793910,
579600,0,1,0,0,5.27778E+11,16799706,
579700,0,1,0,0,5.2796E+11,16805503,
579800,0,1,0,0,5.28143E+11,16811301,
579900,0,1,0,0,5.28325E+11,16817100,
580000,0,1,0,0,5.28507E+11,16822900,
580100,0,1,0,0,5.28689E+11,16828701,
580200,0,1,0,0,5.28872E+11,16834503,
580300,0,1,0,0,5.29054E+11,16840306,
580400,0,1,0,0,5.29236E+11,16846110,
580500,0,1,0,0,5.29419E+11,16851915,
580600,0,1,0,0,5.29601E+11,16857721,
580700,0,1,0,0,5.29783E+11,16863528,
580800,0,1,0,0,5.29966E+11,16869336,
580900,0,1,0,0,5.30148E+11,16875145,
581000,0,1,0,0,5.30331E+11,16880955,
581100,0,1,0,0,5.30513E+11,16886766,
581200,0,1,0,0,5.30696E+11,16892578,
581300,0,1,0,0,5.30879E+11,16898391,
581400,0,1,0,0,5.31061E+11,16904205,
581500,0,1,0,0,5.31244E+11,16910020,
581600,0,1,0,0,5.31427E+11,16915836,
581700,0,1,0,0,5.31609E+11,16921653,
581800,0,1,0,0,5.31792E+11,16927471,
581900,0,1,0,0,5.31975E+11,16933290,
582000,0,1,0,0,5.32158E+11,16939110,
582100,0,1,0,0,5.32341E+11,16944931,
582200,0,1,0,0,5.32524E+11,16950753,
582300,0,1,0,0,5.32707E+11,16956576,
582400,0,1,0,0,5.3289E+11,16962400,
582500,0,1,0,0,5.33073E+11,16968225,
582600,0,1,0,0,5.33256E+11,16974051,
582700,0,1,0,0,5.33439E+11,16979878,
582800,0,1,0,0,5.33622E+11,16985706,
582900,0,1,0,0,5.33805E+11,16991535,
583000,0,1,0,0,5.33988E+11,16997365,
583100,0,1,0,0,5.34171E+11,17003196,
583200,0,1,0,0,5.34354E+11,17009028,
583300,0,1,0,0,5.34538E+11,17014861,
583400,0,1,0,0,5.34721E+11,17020695,
583500,0,1,0,0,5.34904E+11,17026530,
583600,0,1,0,0,5.35088E+11,17032366,
583700,0,1,0,0,5.35271E+11,17038203,
583800,0,1,0,0,5.35454E+11,17044041,
583900,0,1,0,0,5.35638E+11,17049880,
584000,0,1,0,0,5.35821E+11,17055720,
584100,0,1,0,0,5.36005E+11,17061561,
584200,0,1,0,0,5.36188E+11,17067403,
584300,0,1,0,0,5.36372E+11,17073246,
584400,0,1,0,0,5.36555E+11,17079090,
584500,0,1,0,0,5.36739E+11,17084935,
584600,0,1,0,0,5.36923E+11,17090781,
584700,0,1,0,0,5.37106E+11,17096628,
584800,0,1,0,0,5.3729E+11,17102476,
584900,0,1,0,0,5.37474E+11,17108325,
585000,0,1,0,0,5.37658E+11,17114175,
585100,0,1,0,0,5.37841E+11,17120026,
585200,0,1,0,0,5.38025E+11,17125878,
585300,0,1,0,0,5.38209E+11,17131731,
585400,0,1,0,0,5.38393E+11,17137585,
585500,0,1,0,0,5.38577E+11,17143440,
585600,0,1,0,0,5.38761E+11,17149296,
585700,0,1,0,0,5.38945E+11,17155153,
585800,0,1,0,0,5.39129E+11,17161011,
585900,0,1,0,0,5.39313E+11,17166870,
586000,0,1,0,0,5.39497E+11,17172730,
586100,0,1,0,0,5.39681E+11,17178591,
586200,0,1,0,0,5.39866E+11,17184453,
586300,0,1,0,0,5.4005E+11,17190316,
586400,0,1,0,0,5.40234E+11,17196180,
586500,0,1,0,0,5.40418E+11,17202045,
586600,0,1,0,0,5.40602E+11,17207911,
586700,0,1,0,0,5.40787E+11,17213778,
586800,0,1,0,0,5.40971E+11,17219646,
586900,0,1,0,0,5.41156E+11,17225515,
587000,0,1,0,0,5.4134E+11,17231385,
587100,0,1,0,0,5.41524E+11,17237256,
587200,0,1,0,0,5.41709E+11,17243128,
587300,0,1,0,0,5.41893E+11,17249001,
587400,0,1,0,0,5.42078E+11,17254875,
587500,0,1,0,0,5.42262E+11,17260750,
587600,0,1,0,0,5.42447E+11,17266626,
587700,0,1,0,0,5.42632E+11,17272503,
587800,0,1,0,0,5.42816E+11,17278381,
587900,0,1,0,0,5.43001E+11,17284260,
588000,0,1,0,0,5.43186E+11,17290140,
588100,0,1,0,0,5.43371E+11,17296021,
588200,0,1,0,0,5.43555E+11,17301903,
588300,0,1,0,0,5.4374E+11,17307786,
588400,0,1,0,0,5.43925E+11,17313670,
588500,0,1,0,0,5.4411E+11,17319555,
588600,0,1,0,0,5.44295E+11,17325441,
588700,0,1,0,0,5.4448E+11,17331328,
588800,0,1,0,0,5.44665E+11,17337216,
588900,0,1,0,0,5.4485E+11,17343105,
589000,0,1,0,0,5.45035E+11,17348995,
589100,0,1,0,0,5.4522E+11,17354886,
589200,0,1,0,0,5.45405E+11,17360778,
589300,0,1,0,0,5.4559E+11,17366671,
589400,0,1,0,0,5.45775E+11,17372565,
589500,0,1,0,0,5.4596E+11,17378460,
589600,0,1,0,0,5.46146E+11,17384356,
589700,0,1,0,0,5.46331E+11,17390253,
589800,0,1,0,0,5.46516E+11,17396151,
589900,0,1,0,0,5.46702E+11,17402050,
590000,0,1,0,0,5.46887E+11,17407950,
590100,0,1,0,0,5.47072E+11,17413851,
590200,0,1,0,0,5.47258E+11,17419753,
590300,0,1,0,0,5.47443E+11,17425656,
590400,0,1,0,0,5.47629E+11,17431560,
590500,0,1,0,0,5.47814E+11,17437465,
590600,0,1,0,0,5.48E+11,17443371,
590700,0,1,0,0,5.48185E+11,17449278,
590800,0,1,0,0,5.48371E+11,17455186,
590900,0,1,0,0,5.48556E+11,17461095,
591000,0,1,0,0,5.48742E+11,17467005,
591100,0,1,0,0,5.48928E+11,17472916,
591200,0,1,0,0,5.49114E+11,17478828,
591300,0,1,0,0,5.49299E+11,17484741,
591400,0,1,0,0,5.49485E+11,17490655,
591500,0,1,0,0,5.49671E+11,17496570,
591600,0,1,0,0,5.49857E+11,17502486,
591700,0,1,0,0,5.50043E+11,17508403,
591800,0,1,0,0,5.50229E+11,17514321,
591900,0,1,0,0,5.50415E+11,17520240,
592000,0,1,0,0,5.50601E+11,17526160,
592100,0,1,0,0,5.50787E+11,17532081,
592200,0,1,0,0,5.50973E+11,17538003,
592300,0,1,0,0,5.51159E+11,17543926,
592400,0,1,0,0,5.51345E+11,17549850,
592500,0,1,0,0,5.51531E+11,17555775,
592600,0,1,0,0,5.51717E+11,17561701,
592700,0,1,0,0,5.51903E+11,17567628,
592800,0,1,0,0,5.5209E+11,17573556,
592900,0,1,0,0,5.52276E+11,17579485,
593000,0,1,0,0,5.52462E+11,17585415,
593100,0,1,0,0,5.52648E+11,17591346,
593200,0,1,0,0,5.52835E+11,17597278,
593300,0,1,0,0,5.53021E+11,17603211,
593400,0,1,0,0,5.53208E+11,17609145,
593500,0,1,0,0,5.53394E+11,17615080,
593600,0,1,0,0,5.53581E+11,17621016,
593700,0,1,0,0,5.53767E+11,17626953,
593800,0,1,0,0,5.53954E+11,17632891,
593900,0,1,0,0,5.5414E+11,17638830,
594000,0,1,0,0,5.54327E+11,17644770,
594100,0,1,0,0,5.54513E+11,17650711,
594200,0,1,0,0,5.547E+11,17656653,
594300,0,1,0,0,5.54887E+11,17662596,
594400,0,1,0,0,5.55074E+11,17668540,
594500,0,1,0,0,5.5526E+11,17674485,
594600,0,1,0,0,5.55447E+11,17680431,
594700,0,1,0,0,5.55634E+11,17686378,
594800,0,1,0,0,5.55821E+11,17692326,
594900,0,1,0,0,5.56008E+11,17698275,
595000,0,1,0,0,5.56195E+11,17704225,
595100,0,1,0,0,5.56382E+11,17710176,
595200,0,1,0,0,5.56569E+11,17716128,
595300,0,1,0,0,5.56756E+11,17722081,
595400,0,1,0,0,5.56943E+11,17728035,
595500,0,1,0,0,5.5713E+11,17733990,
595600,0,1,0,0,5.57317E+11,17739946,
595700,0,1,0,0,5.57504E+11,17745903,
595800,0,1,0,0,5.57691E+11,17751861,
595900,0,1,0,0,5.57878E+11,17757820,
596000,0,1,0,0,5.58066E+11,17763780,
596100,0,1,0,0,5.58253E+11,17769741,
596200,0,1,0,0,5.5844E+11,17775703,
596300,0,1,0,0,5.58628E+11,17781666,
596400,0,1,0,0,5.58815E+11,17787630,
596500,0,1,0,0,5.59002E+11,17793595,
596600,0,1,0,0,5.5919E+11,17799561,
596700,0,1,0,0,5.59377E+11,17805528,
596800,0,1,0,0,5.59565E+11,17811496,
596900,0,1,0,0,5.59752E+11,17817465,
597000,0,1,0,0,5.5994E+11,17823435,
597100,0,1,0,0,5.60127E+11,17829406,
597200,0,1,0,0,5.60315E+11,17835378,
597300,0,1,0,0,5.60503E+11,17841351,
597400,0,1,0,0,5.6069E+11,17847325,
597500,0,1,0,0,5.60878E+11,17853300,
597600,0,1,0,0,5.61066E+11,17859276,
597700,0,1,0,0,5.61253E+11,17865253,
597800,0,1,0,0,5.61441E+11,17871231,
597900,0,1,0,0,5.61629E+11,17877210,
598000,0,1,0,0,5.61817E+11,17883190,
598100,0,1,0,0,5.62005E+11,17889171,
598200,0,1,0,0,5.62193E+11,17895153,
598300,0,1,0,0,5.62381E+11,17901136,
598400,0,1,0,0,5.62569E+11,17907120,
598500,0,1,0,0,5.62757E+11,17913105,
598600,0,1,0,0,5.62945E+11,17919091,
598700,0,1,0,0,5.63133E+11,17925078,
598800,0,1,0,0,5.63321E+11,17931066,
598900,0,1,0,0,5.63509E+11,17937055,
599000,0,1,0,0,5.63697E+11,17943045,
599100,0,1,0,0,5.63886E+11,17949036,
599200,0,1,0,0,5.64074E+11,17955028,
599300,0,1,0,0,5.64262E+11,17961021,
599400,0,1,0,0,5.6445E+11,17967015,
599500,0,1,0,0,5.64639E+11,17973010,
599600,0,1,0,0,5.64827E+11,17979006,
599700,0,1,0,0,5.65016E+11,17985003,
599800,0,1,0,0,5.65204E+11,17991001,
599900,0,1,0,0,5.65392E+11,17997000,
600000,0,1,0,0,5.65581E+11,18003000,
600100,0,1,0,0,5.65769E+11,18009001,
600200,0,1,0,0,5.65958E+11,18015003,
600300,0,1,0,0,5.66147E+11,18021006,
600400,0,1,0,0,5.66335E+11,18027010,
600500,0,1,0,0,5.66524E+11,18033015,
600600,0,1,0,0,5.66713E+11,18039021,
600700,0,1,0,0,5.66901E+11,18045028,
600800,0,1,0,0,5.6709E+11,18051036,
600900,0,1,0,0,5.67279E+11,18057045,
601000,0,1,0,0,5.67468E+11,18063055,
601100,0,1,0,0,5.67656E+11,18069066,
601200,0,1,0,0,5.67845E+11,18075078,
601300,0,1,0,0,5.68034E+11,18081091,
601400,0,1,0,0,5.68223E+11,18087105,
601500,0,1,0,0,5.68412E+11,18093120,
601600,0,1,0,0,5.68601E+11,18099136,
601700,0,1,0,0,5.6879E+11,18105153,
601800,0,1,0,0,5.68979E+11,18111171,
601900,0,1,0,0,5.69168E+11,18117190,
602000,0,1,0,0,5.69357E+11,18123210,
602100,0,1,0,0,5.69547E+11,18129231,
602200,0,1,0,0,5.69736E+11,18135253,
602300,0,1,0,0,5.69925E+11,18141276,
602400,0,1,0,0,5.70114E+11,18147300,
602500,0,1,0,0,5.70304E+11,18153325,
602600,0,1,0,0,5.70493E+11,18159351,
602700,0,1,0,0,5.70682E+11,18165378,
602800,0,1,0,0,5.70872E+11,18171406,
602900,0,1,0,0,5.71061E+11,18177435,
603000,0,1,0,0,5.7125E+11,18183465,
603100,0,1,0,0,5.7144E+11,18189496,
603200,0,1,0,0,5.71629E+11,18195528,
603300,0,1,0,0,5.71819E+11,18201561,
603400,0,1,0,0,5.72008E+11,18207595,
603500,0,1,0,0,5.72198E+11,18213630,
603600,0,1,0,0,5.72388E+11,18219666,
603700,0,1,0,0,5.72577E+11,18225703,
603800,0,1,0,0,5.72767E+11,18231741,
603900,0,1,0,0,5.72957E+11,18237780,
604000,0,1,0,0,5.73147E+11,18243820,
604100,0,1,0,0,5.73336E+11,18249861,
604200,0,1,0,0,5.73526E+11,18255903,
604300,0,1,0,0,5.73716E+11,18261946,
604400,0,1,0,0,5.73906E+11,18267990,
604500,0,1,0,0,5.74096E+11,18274035,
604600,0,1,0,0,5.74286E+11,18280081,
604700,0,1,0,0,5.74476E+11,18286128,
604800,0,1,0,0,5.74666E+11,18292176,
604900,0,1,0,0,5.74856E+11,18298225,
605000,0,1,0,0,5.75046E+11,18304275,
605100,0,1,0,0,5.75236E+11,18310326,
605200,0,1,0,0,5.75426E+11,18316378,
605300,0,1,0,0,5.75616E+11,18322431,
605400,0,1,0,0,5.75806E+11,18328485,
605500,0,1,0,0,5.75997E+11,18334540,
605600,0,1,0,0,5.76187E+11,18340596,
605700,0,1,0,0,5.76377E+11,18346653,
605800,0,1,0,0,5.76567E+11,18352711,
605900,0,1,0,0,5.76758E+11,18358770,
606000,0,1,0,0,5.76948E+11,18364830,
606100,0,1,0,0,5.77139E+11,18370891,
606200,0,1,0,0,5.77329E+11,18376953,
606300,0,1,0,0,5.77519E+11,18383016,
606400,0,1,0,0,5.7771E+11,18389080,
606500,0,1,0,0,5.77901E+11,18395145,
606600,0,1,0,0,5.78091E+11,18401211,
606700,0,1,0,0,5.78282E+11,18407278,
606800,0,1,0,0,5.78472E+11,18413346,
606900,0,1,0,0,5.78663E+11,18419415,
607000,0,1,0,0,5.78854E+11,18425485,
607100,0,1,0,0,5.79044E+11,18431556,
607200,0,1,0,0,5.79235E+11,18437628,
607300,0,1,0,0,5.79426E+11,18443701,
607400,0,1,0,0,5.79617E+11,18449775,
607500,0,1,0,0,5.79808E+11,18455850,
607600,0,1,0,0,5.79999E+11,18461926,
607700,0,1,0,0,5.80189E+11,18468003,
607800,0,1,0,0,5.8038E+11,18474081,
607900,0,1,0,0,5.80571E+11,18480160,
608000,0,1,0,0,5.80762E+11,18486240,
608100,0,1,0,0,5.80953E+11,18492321,
608200,0,1,0,0,5.81144E+11,18498403,
608300,0,1,0,0,5.81336E+11,18504486,
608400,0,1,0,0,5.81527E+11,18510570,
608500,0,1,0,0,5.81718E+11,18516655,
608600,0,1,0,0,5.81909E+11,18522741,
608700,0,1,0,0,5.821E+11,18528828,
608800,0,1,0,0,5.82292E+11,18534916,
608900,0,1,0,0,5.82483E+11,18541005,
609000,0,1,0,0,5.82674E+11,18547095,
609100,0,1,0,0,5.82866E+11,18553186,
609200,0,1,0,0,5.83057E+11,18559278,
609300,0,1,0,0,5.83248E+11,18565371,
609400,0,1,0,0,5.8344E+11,18571465,
609500,0,1,0,0,5.83631E+11,18577560,
609600,0,1,0,0,5.83823E+11,18583656,
609700,0,1,0,0,5.84014E+11,18589753,
609800,0,1,0,0,5.84206E+11,18595851,
609900,0,1,0,0,5.84397E+11,18601950,
610000,0,1,0,0,5.84589E+11,18608050,
610100,0,1,0,0,5.84781E+11,18614151,
610200,0,1,0,0,5.84973E+11,18620253,
610300,0,1,0,0,5.85164E+11,18626356,
610400,0,1,0,0,5.85356E+11,18632460,
610500,0,1,0,0,5.85548E+11,18638565,
610600,0,1,0,0,5.8574E+11,18644671,
610700,0,1,0,0,5.85931E+11,18650778,
610800,0,1,0,0,5.86123E+11,18656886,
610900,0,1,0,0,5.86315E+11,18662995,
611000,0,1,0,0,5.86507E+11,18669105,
611100,0,1,0,0,5.86699E+11,18675216,
611200,0,1,0,0,5.86891E+11,18681328,
611300,0,1,0,0,5.87083E+11,18687441,
611400,0,1,0,0,5.87275E+11,18693555,
611500,0,1,0,0,5.87467E+11,18699670,
611600,0,1,0,0,5.8766E+11,18705786,
611700,0,1,0,0,5.87852E+11,18711903,
611800,0,1,0,0,5.88044E+11,18718021,
611900,0,1,0,0,5.88236E+11,18724140,
612000,0,1,0,0,5.88428E+11,18730260,
612100,0,1,0,0,5.88621E+11,18736381,
612200,0,1,0,0,5.88813E+11,18742503,
612300,0,1,0,0,5.89005E+11,18748626,
612400,0,1,0,0,5.89198E+11,18754750,
612500,0,1,0,0,5.8939E+11,18760875,
612600,0,1,0,0,5.89583E+11,18767001,
612700,0,1,0,0,5.89775E+11,18773128,
612800,0,1,0,0,5.89968E+11,18779256,
612900,0,1,0,0,5.9016E+11,18785385,
613000,0,1,0,0,5.90353E+11,18791515,
613100,0,1,0,0,5.90545E+11,18797646,
613200,0,1,0,0,5.90738E+11,18803778,
613300,0,1,0,0,5.90931E+11,18809911,
613400,0,1,0,0,5.91123E+11,18816045,
613500,0,1,0,0,5.91316E+11,18822180,
613600,0,1,0,0,5.91509E+11,18828316,
613700,0,1,0,0,5.91702E+11,18834453,
613800,0,1,0,0,5.91895E+11,18840591,
613900,0,1,0,0,5.92087E+11,18846730,
614000,0,1,0,0,5.9228E+11,18852870,
614100,0,1,0,0,5.92473E+11,18859011,
614200,0,1,0,0,5.92666E+11,18865153,
614300,0,1,0,0,5.92859E+11,18871296,
614400,0,1,0,0,5.93052E+11,18877440,
614500,0,1,0,0,5.93245E+11,18883585,
614600,0,1,0,0,5.93438E+11,18889731,
614700,0,1,0,0,5.93632E+11,18895878,
614800,0,1,0,0,5.93825E+11,18902026,
614900,0,1,0,0,5.94018E+11,18908175,
615000,0,1,0,0,5.94211E+11,18914325,
615100,0,1,0,0,5.94404E+11,18920476,
615200,0,1,0,0,5.94598E+11,18926628,
615300,0,1,0,0,5.94791E+11,18932781,
615400,0,1,0,0,5.94984E+11,18938935,
615500,0,1,0,0,5.95178E+11,18945090,
615600,0,1,0,0,5.95371E+11,18951246,
615700,0,1,0,0,5.95564E+11,18957403,
615800,0,1,0,0,5.95758E+11,18963561,
615900,0,1,0,0,5.95951E+11,18969720,
616000,0,1,0,0,5.96145E+11,18975880,
616100,0,1,0,0,5.96338E+11,18982041,
616200,0,1,0,0,5.96532E+11,18988203,
616300,0,1,0,0,5.96726E+11,18994366,
616400,0,1,0,0,5.96919E+11,19000530,
616500,0,1,0,0,5.97113E+11,19006695,
616600,0,1,0,0,5.97307E+11,19012861,
616700,0,1,0,0,5.975E+11,19019028,
616800,0,1,0,0,5.97694E+11,19025196,
616900,0,1,0,0,5.97888E+11,19031365,
617000,0,1,0,0,5.98082E+11,19037535,
617100,0,1,0,0,5.98276E+11,19043706,
617200,0,1,0,0,5.9847E+11,19049878,
617300,0,1,0,0,5.98663E+11,19056051,
617400,0,1,0,0,5.98857E+11,19062225,
617500,0,1,0,0,5.99051E+11,19068400,
617600,0,1,0,0,5.99245E+11,19074576,
617700,0,1,0,0,5.9944E+11,19080753,
617800,0,1,0,0,5.99634E+11,19086931,
617900,0,1,0,0,5.99828E+11,19093110,
618000,0,1,0,0,6.00022E+11,19099290,
618100,0,1,0,0,6.00216E+11,19105471,
618200,0,1,0,0,6.0041E+11,19111653,
618300,0,1,0,0,6.00605E+11,19117836,
618400,0,1,0,0,6.00799E+11,19124020,
618500,0,1,0,0,6.00993E+11,19130205,
618600,0,1,0,0,6.01187E+11,19136391,
618700,0,1,0,0,6.01382E+11,19142578,
618800,0,1,0,0,6.01576E+11,19148766,
618900,0,1,0,0,6.01771E+11,19154955,
619000,0,1,0,0,6.01965E+11,19161145,
619100,0,1,0,0,6.0216E+11,19167336,
619200,0,1,0,0,6.02354E+11,19173528,
619300,0,1,0,0,6.02549E+11,19179721,
619400,0,1,0,0,6.02743E+11,19185915,
619500,0,1,0,0,6.02938E+11,19192110,
619600,0,1,0,0,6.03133E+11,19198306,
619700,0,1,0,0,6.03327E+11,19204503,
619800,0,1,0,0,6.03522E+11,19210701,
619900,0,1,0,0,6.03717E+11,19216900,
620000,0,1,0,0,6.03911E+11,19223100,
620100,0,1,0,0,6.04106E+11,19229301,
620200,0,1,0,0,6.04301E+11,19235503,
620300,0,1,0,0,6.04496E+11,19241706,
620400,0,1,0,0,6.04691E+11,19247910,
620500,0,1,0,0,6.04886E+11,19254115,
620600,0,1,0,0,6.05081E+11,19260321,
620700,0,1,0,0,6.05276E+11,19266528,
620800,0,1,0,0,6.05471E+11,19272736,
620900,0,1,0,0,6.05666E+11,19278945,
621000,0,1,0,0,6.05861E+11,19285155,
621100,0,1,0,0,6.06056E+11,19291366,
621200,0,1,0,0,6.06251E+11,19297578,
621300,0,1,0,0,6.06446E+11,19303791,
621400,0,1,0,0,6.06642E+11,19310005,
621500,0,1,0,0,6.06837E+11,19316220,
621600,0,1,0,0,6.07032E+11,19322436,
621700,0,1,0,0,6.07228E+11,19328653,
621800,0,1,0,0,6.07423E+11,19334871,
621900,0,1,0,0,6.07618E+11,19341090,
622000,0,1,0,0,6.07814E+11,19347310,
